start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual
2025-05-24 04:00:00,2025-05-24 05:00:00,1112181,1140265,2025-05-26 04:00:00,2025-05-26 05:00:00,1182672,1355495,2025-05-25 04:00:00,2025-05-25 05:00:00,4029263,3887838,2025-05-27 04:00:00,2025-05-27 05:00:00,4832029,5402782,2025-05-28 04:00:00,2025-05-28 05:00:00,6445281,5463536,2025-06-17 04:00:00,2025-06-17 05:00:00,91540,56895,2025-05-31 04:00:00,2025-05-31 05:00:00,38541.0,87573.0,2025-06-03 04:00:00,2025-06-03 05:00:00,952057,782881,2025-06-04 04:00:00,2025-06-04 05:00:00,2172614,1909734,2025-06-05 04:00:00,2025-06-05 05:00:00,2150780,1808957,2025-06-06 04:00:00,2025-06-06 05:00:00,1680345,3871409,2025-06-09 04:00:00,2025-06-09 05:00:00,675866.0,636749.0,2025-06-12 04:00:00,2025-06-12 05:00:00,1776208,1815478,2025-05-23 04:00:00,2025-05-23 05:00:00,2100624,1855308,2025-05-29 04:00:00,2025-05-29 05:00:00,60481,15563
2025-05-24 05:00:00,2025-05-24 06:00:00,1217422,1366479,2025-05-26 05:00:00,2025-05-26 06:00:00,1327706,1331140,2025-05-25 05:00:00,2025-05-25 06:00:00,4253446,4023529,2025-05-27 05:00:00,2025-05-27 06:00:00,5144097,5726192,2025-05-28 05:00:00,2025-05-28 06:00:00,6412616,5283296,2025-06-17 05:00:00,2025-06-17 06:00:00,122950,53118,2025-05-31 05:00:00,2025-05-31 06:00:00,23827.0,96897.0,2025-06-03 05:00:00,2025-06-03 06:00:00,1202607,1128117,2025-06-04 05:00:00,2025-06-04 06:00:00,2152426,1995201,2025-06-05 05:00:00,2025-06-05 06:00:00,2272749,1799388,2025-06-06 05:00:00,2025-06-06 06:00:00,1657821,4036256,2025-06-09 05:00:00,2025-06-09 06:00:00,494609.0,516410.0,2025-06-12 05:00:00,2025-06-12 06:00:00,1879121,1820732,2025-05-23 05:00:00,2025-05-23 06:00:00,2139495,2199715,2025-05-29 05:00:00,2025-05-29 06:00:00,71235,21729
2025-05-24 06:00:00,2025-05-24 07:00:00,1506505,1637243,2025-05-26 06:00:00,2025-05-26 07:00:00,1533526,1114752,2025-05-25 06:00:00,2025-05-25 07:00:00,4579172,4069821,2025-05-27 06:00:00,2025-05-27 07:00:00,5358103,5842733,2025-05-28 06:00:00,2025-05-28 07:00:00,6367017,5107902,2025-06-17 06:00:00,2025-06-17 07:00:00,177417,92782,2025-05-31 06:00:00,2025-05-31 07:00:00,15662.0,72996.0,2025-06-03 06:00:00,2025-06-03 07:00:00,1379250,1416990,2025-06-04 06:00:00,2025-06-04 07:00:00,2188258,1868573,2025-06-05 06:00:00,2025-06-05 07:00:00,2468373,1848400,2025-06-06 06:00:00,2025-06-06 07:00:00,1891036,4562052,2025-06-09 06:00:00,2025-06-09 07:00:00,445665.0,486587.0,2025-06-12 06:00:00,2025-06-12 07:00:00,1892612,1861825,2025-05-23 06:00:00,2025-05-23 07:00:00,2395420,2239598,2025-05-29 06:00:00,2025-05-29 07:00:00,122547,63361
2025-05-24 07:00:00,2025-05-24 08:00:00,1859237,2368803,2025-05-26 07:00:00,2025-05-26 08:00:00,1781774,1361211,2025-05-25 07:00:00,2025-05-25 08:00:00,4908005,4649672,2025-05-27 07:00:00,2025-05-27 08:00:00,5541046,5979904,2025-05-28 07:00:00,2025-05-28 08:00:00,6284408,4524899,2025-06-17 07:00:00,2025-06-17 08:00:00,240100,193339,2025-05-31 07:00:00,2025-05-31 08:00:00,0.0,95099.0,2025-06-03 07:00:00,2025-06-03 08:00:00,1555330,1719068,2025-06-04 07:00:00,2025-06-04 08:00:00,2244955,1709856,2025-06-05 07:00:00,2025-06-05 08:00:00,2759909,2280206,2025-06-06 07:00:00,2025-06-06 08:00:00,2255630,4612529,2025-06-09 07:00:00,2025-06-09 08:00:00,423156.0,464874.0,2025-06-12 07:00:00,2025-06-12 08:00:00,1890820,2189327,2025-05-23 07:00:00,2025-05-23 08:00:00,2724109,2499805,2025-05-29 07:00:00,2025-05-29 08:00:00,200012,182337
2025-05-24 08:00:00,2025-05-24 09:00:00,2227364,3309883,2025-05-26 08:00:00,2025-05-26 09:00:00,2091111,2289858,2025-05-25 08:00:00,2025-05-25 09:00:00,5172193,4852709,2025-05-27 08:00:00,2025-05-27 09:00:00,5709702,6098530,2025-05-28 08:00:00,2025-05-28 09:00:00,6130253,4304230,2025-06-17 08:00:00,2025-06-17 09:00:00,329925,497667,2025-05-31 08:00:00,2025-05-31 09:00:00,0.0,162919.0,2025-06-03 08:00:00,2025-06-03 09:00:00,1842328,1857736,2025-06-04 08:00:00,2025-06-04 09:00:00,2318246,2079111,2025-06-05 08:00:00,2025-06-05 09:00:00,2994626,3018826,2025-06-06 08:00:00,2025-06-06 09:00:00,2731951,5077938,2025-06-09 08:00:00,2025-06-09 09:00:00,430440.0,775487.0,2025-06-12 08:00:00,2025-06-12 09:00:00,1936553,2899343,2025-05-23 08:00:00,2025-05-23 09:00:00,3067616,3131282,2025-05-29 08:00:00,2025-05-29 09:00:00,386580,386092
2025-05-24 09:00:00,2025-05-24 10:00:00,2643251,3935186,2025-05-26 09:00:00,2025-05-26 10:00:00,2636141,3493948,2025-05-25 09:00:00,2025-05-25 10:00:00,5311273,5052723,2025-05-27 09:00:00,2025-05-27 10:00:00,5890759,6082594,2025-05-28 09:00:00,2025-05-28 10:00:00,5881996,3885690,2025-06-17 09:00:00,2025-06-17 10:00:00,406636,1114179,2025-05-31 09:00:00,2025-05-31 10:00:00,0.0,207908.0,2025-06-03 09:00:00,2025-06-03 10:00:00,2630512,2748107,2025-06-04 09:00:00,2025-06-04 10:00:00,2474480,2466487,2025-06-05 09:00:00,2025-06-05 10:00:00,3438105,4000252,2025-06-06 09:00:00,2025-06-06 10:00:00,3346097,6045028,2025-06-09 09:00:00,2025-06-09 10:00:00,553732.0,1170682.0,2025-06-12 09:00:00,2025-06-12 10:00:00,2150774,3605500,2025-05-23 09:00:00,2025-05-23 10:00:00,3334736,3607179,2025-05-29 09:00:00,2025-05-29 10:00:00,673851,663662
2025-05-24 10:00:00,2025-05-24 11:00:00,3132247,4343794,2025-05-26 10:00:00,2025-05-26 11:00:00,3313849,3915036,2025-05-25 10:00:00,2025-05-25 11:00:00,5418216,5086445,2025-05-27 10:00:00,2025-05-27 11:00:00,6008901,5989431,2025-05-28 10:00:00,2025-05-28 11:00:00,5550551,3546606,2025-06-17 10:00:00,2025-06-17 11:00:00,518028,1298773,2025-05-31 10:00:00,2025-05-31 11:00:00,0.0,251870.0,2025-06-03 10:00:00,2025-06-03 11:00:00,3691953,4167883,2025-06-04 10:00:00,2025-06-04 11:00:00,2694619,3034319,2025-06-05 10:00:00,2025-06-05 11:00:00,3960151,4757862,2025-06-06 10:00:00,2025-06-06 11:00:00,4025475,6283349,2025-06-09 10:00:00,2025-06-09 11:00:00,717315.0,1768021.0,2025-06-12 10:00:00,2025-06-12 11:00:00,2434013,4003823,2025-05-23 10:00:00,2025-05-23 11:00:00,3610943,4172547,2025-05-29 10:00:00,2025-05-29 11:00:00,1069944,1344982
2025-05-24 11:00:00,2025-05-24 12:00:00,3587285,4499019,2025-05-26 11:00:00,2025-05-26 12:00:00,3982344,4241394,2025-05-25 11:00:00,2025-05-25 12:00:00,5560766,5396702,2025-05-27 11:00:00,2025-05-27 12:00:00,6041511,5713638,2025-05-28 11:00:00,2025-05-28 12:00:00,5179725,3302358,2025-06-17 11:00:00,2025-06-17 12:00:00,628011,1466701,2025-05-31 11:00:00,2025-05-31 12:00:00,0.0,253360.0,2025-06-03 11:00:00,2025-06-03 12:00:00,4750232,5358312,2025-06-04 11:00:00,2025-06-04 12:00:00,2950714,3581550,2025-06-05 11:00:00,2025-06-05 12:00:00,4338118,5288766,2025-06-06 11:00:00,2025-06-06 12:00:00,4643188,6385951,2025-06-09 11:00:00,2025-06-09 12:00:00,932798.0,2391760.0,2025-06-12 11:00:00,2025-06-12 12:00:00,2754791,4574338,2025-05-23 11:00:00,2025-05-23 12:00:00,3866934,3883182,2025-05-29 11:00:00,2025-05-29 12:00:00,1601346,2382258
2025-05-24 12:00:00,2025-05-24 13:00:00,3795925,4498875,2025-05-26 12:00:00,2025-05-26 13:00:00,4450004,4818801,2025-05-25 12:00:00,2025-05-25 13:00:00,5869496,5763021,2025-05-27 12:00:00,2025-05-27 13:00:00,5972951,5575191,2025-05-28 12:00:00,2025-05-28 13:00:00,4871513,3203223,2025-06-17 12:00:00,2025-06-17 13:00:00,694310,1737354,2025-05-31 12:00:00,2025-05-31 13:00:00,0.0,255825.0,2025-06-03 12:00:00,2025-06-03 13:00:00,5545660,6094072,2025-06-04 12:00:00,2025-06-04 13:00:00,3204077,3915555,2025-06-05 12:00:00,2025-06-05 13:00:00,4080157,5375786,2025-06-06 12:00:00,2025-06-06 13:00:00,5081702,6425885,2025-06-09 12:00:00,2025-06-09 13:00:00,1237583.0,2750154.0,2025-06-12 12:00:00,2025-06-12 13:00:00,3037459,5271905,2025-05-23 12:00:00,2025-05-23 13:00:00,4021090,4061742,2025-05-29 12:00:00,2025-05-29 13:00:00,2222826,3543946
2025-05-24 13:00:00,2025-05-24 14:00:00,3939385,4745885,2025-05-26 13:00:00,2025-05-26 14:00:00,4835539,5499844,2025-05-25 13:00:00,2025-05-25 14:00:00,6139872,6097373,2025-05-27 13:00:00,2025-05-27 14:00:00,5820473,5606234,2025-05-28 13:00:00,2025-05-28 14:00:00,4556412,3401875,2025-06-17 13:00:00,2025-06-17 14:00:00,773855,1973450,2025-05-31 13:00:00,2025-05-31 14:00:00,0.0,236164.0,2025-06-03 13:00:00,2025-06-03 14:00:00,6045252,6362231,2025-06-04 13:00:00,2025-06-04 14:00:00,3477488,3907544,2025-06-05 13:00:00,2025-06-05 14:00:00,3666710,5124827,2025-06-06 13:00:00,2025-06-06 14:00:00,5429491,6406934,2025-06-09 13:00:00,2025-06-09 14:00:00,1606701.0,3116610.0,2025-06-12 13:00:00,2025-06-12 14:00:00,3312533,5469898,2025-05-23 13:00:00,2025-05-23 14:00:00,4142546,4802021,2025-05-29 13:00:00,2025-05-29 14:00:00,2930660,4228563
2025-05-24 14:00:00,2025-05-24 15:00:00,4065891,4912532,2025-05-26 14:00:00,2025-05-26 15:00:00,5114432,5773618,2025-05-25 14:00:00,2025-05-25 15:00:00,6277612,6329920,2025-05-27 14:00:00,2025-05-27 15:00:00,5586804,5544029,2025-05-28 14:00:00,2025-05-28 15:00:00,4199280,3538897,2025-06-17 14:00:00,2025-06-17 15:00:00,861645,2143058,2025-05-31 14:00:00,2025-05-31 15:00:00,1335.0,286891.0,2025-06-03 14:00:00,2025-06-03 15:00:00,6245345,6320919,2025-06-04 14:00:00,2025-06-04 15:00:00,3663979,3964716,2025-06-05 14:00:00,2025-06-05 15:00:00,3395759,4977882,2025-06-06 14:00:00,2025-06-06 15:00:00,5651867,6417482,2025-06-09 14:00:00,2025-06-09 15:00:00,1953358.0,3192738.0,2025-06-12 14:00:00,2025-06-12 15:00:00,3581014,5547390,2025-05-23 14:00:00,2025-05-23 15:00:00,4255519,4710849,2025-05-29 14:00:00,2025-05-29 15:00:00,3584734,4753465
2025-05-24 15:00:00,2025-05-24 16:00:00,4066923,4939382,2025-05-26 15:00:00,2025-05-26 16:00:00,5142834,5903920,2025-05-25 15:00:00,2025-05-25 16:00:00,6154318,6130393,2025-05-27 15:00:00,2025-05-27 16:00:00,5299878,5997551,2025-05-28 15:00:00,2025-05-28 16:00:00,3751595,3889591,2025-06-17 15:00:00,2025-06-17 16:00:00,931054,2429359,2025-05-31 15:00:00,2025-05-31 16:00:00,3934.0,317907.0,2025-06-03 15:00:00,2025-06-03 16:00:00,5957968,6275806,2025-06-04 15:00:00,2025-06-04 16:00:00,3476660,4232616,2025-06-05 15:00:00,2025-06-05 16:00:00,3565932,4795444,2025-06-06 15:00:00,2025-06-06 16:00:00,5675644,6379501,2025-06-09 15:00:00,2025-06-09 16:00:00,2078947.0,3292056.0,2025-06-12 15:00:00,2025-06-12 16:00:00,3752739,5447471,2025-05-23 15:00:00,2025-05-23 16:00:00,4334056,5464547,2025-05-29 15:00:00,2025-05-29 16:00:00,3905909,4884348
2025-05-24 16:00:00,2025-05-24 17:00:00,4028861,5046664,2025-05-26 16:00:00,2025-05-26 17:00:00,5100101,5855546,2025-05-25 16:00:00,2025-05-25 17:00:00,5920116,5812948,2025-05-27 16:00:00,2025-05-27 17:00:00,4972544,5555729,2025-05-28 16:00:00,2025-05-28 17:00:00,3303016,4008331,2025-06-17 16:00:00,2025-06-17 17:00:00,1026685,2761541,2025-05-31 16:00:00,2025-05-31 17:00:00,5912.0,277610.0,2025-06-03 16:00:00,2025-06-03 17:00:00,5223669,6096672,2025-06-04 16:00:00,2025-06-04 17:00:00,3205582,4293643,2025-06-05 16:00:00,2025-06-05 17:00:00,3831306,4723665,2025-06-06 16:00:00,2025-06-06 17:00:00,5651240,6308873,2025-06-09 16:00:00,2025-06-09 17:00:00,2141174.0,3072832.0,2025-06-12 16:00:00,2025-06-12 17:00:00,3910454,5316319,2025-05-23 16:00:00,2025-05-23 17:00:00,4395013,5479406,2025-05-29 16:00:00,2025-05-29 17:00:00,4127972,4806105
2025-05-24 17:00:00,2025-05-24 18:00:00,3937576,4596867,2025-05-26 17:00:00,2025-05-26 18:00:00,4932449,5930213,2025-05-25 17:00:00,2025-05-25 18:00:00,5512411,5433622,2025-05-27 17:00:00,2025-05-27 18:00:00,4586056,4845393,2025-05-28 17:00:00,2025-05-28 18:00:00,2845181,3898260,2025-06-17 17:00:00,2025-06-17 18:00:00,1080563,2428478,2025-05-31 17:00:00,2025-05-31 18:00:00,7792.0,191138.0,2025-06-03 17:00:00,2025-06-03 18:00:00,4362237,5753529,2025-06-04 17:00:00,2025-06-04 18:00:00,2827108,4132621,2025-06-05 17:00:00,2025-06-05 18:00:00,4047291,4178244,2025-06-06 17:00:00,2025-06-06 18:00:00,5507027,5845149,2025-06-09 17:00:00,2025-06-09 18:00:00,2106063.0,2846492.0,2025-06-12 17:00:00,2025-06-12 18:00:00,3933692,5059951,2025-05-23 17:00:00,2025-05-23 18:00:00,4334733,5401900,2025-05-29 17:00:00,2025-05-29 18:00:00,4303756,4874092
2025-05-24 18:00:00,2025-05-24 19:00:00,3680745,3992280,2025-05-26 18:00:00,2025-05-26 19:00:00,4288495,5759162,2025-05-25 18:00:00,2025-05-25 19:00:00,4449003,3865892,2025-05-27 18:00:00,2025-05-27 19:00:00,4113005,3963826,2025-05-28 18:00:00,2025-05-28 19:00:00,2212600,3495938,2025-06-17 18:00:00,2025-06-17 19:00:00,885524,1723781,2025-05-31 18:00:00,2025-05-31 19:00:00,6301.0,131176.0,2025-06-03 18:00:00,2025-06-03 19:00:00,3968994,4547737,2025-06-04 18:00:00,2025-06-04 19:00:00,2071114,3987838,2025-06-05 18:00:00,2025-06-05 19:00:00,4126019,3388566,2025-06-06 18:00:00,2025-06-06 19:00:00,4785054,5710841,2025-06-09 18:00:00,2025-06-09 19:00:00,1649446.0,2579227.0,2025-06-12 18:00:00,2025-06-12 19:00:00,3448721,4613619,2025-05-23 18:00:00,2025-05-23 19:00:00,3802141,4875293,2025-05-29 18:00:00,2025-05-29 19:00:00,4472759,4823036
2025-05-24 19:00:00,2025-05-24 20:00:00,3356293,3141350,2025-05-26 19:00:00,2025-05-26 20:00:00,3512303,5268369,2025-05-25 19:00:00,2025-05-25 20:00:00,3082585,2090458,2025-05-27 19:00:00,2025-05-27 20:00:00,3635389,3625261,2025-05-28 19:00:00,2025-05-28 20:00:00,1593260,2525185,2025-06-17 19:00:00,2025-06-17 20:00:00,683861,1096825,2025-05-31 19:00:00,2025-05-31 20:00:00,36285.0,111076.0,2025-06-03 19:00:00,2025-06-03 20:00:00,3706447,3973143,2025-06-04 19:00:00,2025-06-04 20:00:00,1358649,3410975,2025-06-05 19:00:00,2025-06-05 20:00:00,4169412,2889821,2025-06-06 19:00:00,2025-06-06 20:00:00,3683619,4821615,2025-06-09 19:00:00,2025-06-09 20:00:00,1164444.0,2106719.0,2025-06-12 19:00:00,2025-06-12 20:00:00,2877184,3876480,2025-05-23 19:00:00,2025-05-23 20:00:00,3169592,4257488,2025-05-29 19:00:00,2025-05-29 20:00:00,4651147,4561009
2025-05-24 20:00:00,2025-05-24 21:00:00,3070077,2946515,2025-05-26 20:00:00,2025-05-26 21:00:00,2877567,4569364,2025-05-25 20:00:00,2025-05-25 21:00:00,1935450,1334232,2025-05-27 20:00:00,2025-05-27 21:00:00,3390767,4090695,2025-05-28 20:00:00,2025-05-28 21:00:00,1044686,1515114,2025-06-17 20:00:00,2025-06-17 21:00:00,491253,630218,2025-05-31 20:00:00,2025-05-31 21:00:00,54771.0,75996.0,2025-06-03 20:00:00,2025-06-03 21:00:00,3434567,3515368,2025-06-04 20:00:00,2025-06-04 21:00:00,892593,2771094,2025-06-05 20:00:00,2025-06-05 21:00:00,4165617,2306432,2025-06-06 20:00:00,2025-06-06 21:00:00,2519507,3142809,2025-06-09 20:00:00,2025-06-09 21:00:00,799858.0,1405808.0,2025-06-12 20:00:00,2025-06-12 21:00:00,2438841,2871741,2025-05-23 20:00:00,2025-05-23 21:00:00,2508501,2740121,2025-05-29 20:00:00,2025-05-29 21:00:00,4780738,4526465
2025-05-24 21:00:00,2025-05-24 22:00:00,3027031,2831034,2025-05-26 21:00:00,2025-05-26 22:00:00,2705778,3794316,2025-05-25 21:00:00,2025-05-25 22:00:00,1356562,1118150,2025-05-27 21:00:00,2025-05-27 22:00:00,3961244,4338273,2025-05-28 21:00:00,2025-05-28 22:00:00,585637,514834,2025-06-17 21:00:00,2025-06-17 22:00:00,232374,221381,2025-05-31 21:00:00,2025-05-31 22:00:00,49498.0,60693.0,2025-06-03 21:00:00,2025-06-03 22:00:00,3044561,3347515,2025-06-04 21:00:00,2025-06-04 22:00:00,814238,1795900,2025-06-05 21:00:00,2025-06-05 22:00:00,3999529,2180109,2025-06-06 21:00:00,2025-06-06 22:00:00,1636572,1665445,2025-06-09 21:00:00,2025-06-09 22:00:00,537000.0,876924.0,2025-06-12 21:00:00,2025-06-12 22:00:00,2264665,1699423,2025-05-23 21:00:00,2025-05-23 22:00:00,1654241,1158267,2025-05-29 21:00:00,2025-05-29 22:00:00,4704810,4283176
2025-05-24 22:00:00,2025-05-24 23:00:00,3046107,2847377,2025-05-26 22:00:00,2025-05-26 23:00:00,2629355,3691674,2025-05-25 22:00:00,2025-05-25 23:00:00,988309,997360,2025-05-27 22:00:00,2025-05-27 23:00:00,4646632,4494173,2025-05-28 22:00:00,2025-05-28 23:00:00,261348,172857,2025-06-17 22:00:00,2025-06-17 23:00:00,61800,48953,2025-05-31 22:00:00,2025-05-31 23:00:00,40280.0,62526.0,2025-06-03 22:00:00,2025-06-03 23:00:00,2619707,2979554,2025-06-04 22:00:00,2025-06-04 23:00:00,838736,1134808,2025-06-05 22:00:00,2025-06-05 23:00:00,3787660,2676608,2025-06-06 22:00:00,2025-06-06 23:00:00,980961,884058,2025-06-09 22:00:00,2025-06-09 23:00:00,342292.0,553411.0,2025-06-12 22:00:00,2025-06-12 23:00:00,2174089,1200384,2025-05-23 22:00:00,2025-05-23 23:00:00,949595,426066,2025-05-29 22:00:00,2025-05-29 23:00:00,4585895,4304370
2025-05-24 23:00:00,2025-05-25 00:00:00,3104809,3083747,2025-05-26 23:00:00,2025-05-27 00:00:00,2647723,3802984,2025-05-25 23:00:00,2025-05-26 00:00:00,740719,969012,2025-05-27 23:00:00,2025-05-28 00:00:00,5196147,4852997,2025-05-28 23:00:00,2025-05-29 00:00:00,89321,132909,2025-06-17 23:00:00,2025-06-18 00:00:00,0,6669,2025-05-31 23:00:00,2025-06-01 00:00:00,38352.0,108562.0,2025-06-03 23:00:00,2025-06-04 00:00:00,2259379,2659143,2025-06-04 23:00:00,2025-06-05 00:00:00,924662,955964,2025-06-05 23:00:00,2025-06-06 00:00:00,3583533,3101305,2025-06-06 23:00:00,2025-06-07 00:00:00,596904,897910,2025-06-09 23:00:00,2025-06-10 00:00:00,259877.0,728348.0,2025-06-12 23:00:00,2025-06-13 00:00:00,2057167,1029617,2025-05-23 23:00:00,2025-05-24 00:00:00,551990,370861,2025-05-29 23:00:00,2025-05-30 00:00:00,4428739,4324980
2025-05-25 00:00:00,2025-05-25 01:00:00,3361782,3320776,2025-05-27 00:00:00,2025-05-27 01:00:00,3010923,3849398,2025-05-26 00:00:00,2025-05-26 01:00:00,784009,798357,2025-05-28 00:00:00,2025-05-28 01:00:00,5617824,5375672,2025-05-29 00:00:00,2025-05-29 01:00:00,51860,123790,2025-06-18 00:00:00,2025-06-18 01:00:00,0,0,2025-06-01 00:00:00,2025-06-01 01:00:00,32494.0,157370.0,2025-06-04 00:00:00,2025-06-04 01:00:00,2215093,2430214,2025-06-05 00:00:00,2025-06-05 01:00:00,1230667,1288359,2025-06-06 00:00:00,2025-06-06 01:00:00,3356157,3624422,2025-06-07 00:00:00,2025-06-07 01:00:00,635181,944894,2025-06-10 00:00:00,2025-06-10 01:00:00,294597.0,946733.0,2025-06-13 00:00:00,2025-06-13 01:00:00,1804557,976235,2025-05-24 00:00:00,2025-05-24 01:00:00,542599,483595,2025-05-30 00:00:00,2025-05-30 01:00:00,4091363,4387118
2025-05-25 01:00:00,2025-05-25 02:00:00,3663985,3578248,2025-05-27 01:00:00,2025-05-27 02:00:00,3489786,4038781,2025-05-26 01:00:00,2025-05-26 02:00:00,895505,833081,2025-05-28 01:00:00,2025-05-28 02:00:00,5979572,5746122,2025-05-29 01:00:00,2025-05-29 02:00:00,53062,75097,2025-06-18 01:00:00,2025-06-18 02:00:00,14194,0,2025-06-01 01:00:00,2025-06-01 02:00:00,83163.0,291214.0,2025-06-04 01:00:00,2025-06-04 02:00:00,2256259,2239564,2025-06-05 01:00:00,2025-06-05 02:00:00,1614415,1388526,2025-06-06 01:00:00,2025-06-06 02:00:00,3080502,3681779,2025-06-07 01:00:00,2025-06-07 02:00:00,774096,956960,2025-06-10 01:00:00,2025-06-10 02:00:00,350864.0,1206863.0,2025-06-13 01:00:00,2025-06-13 02:00:00,1568452,946193,2025-05-24 01:00:00,2025-05-24 02:00:00,614059,563465,2025-05-30 01:00:00,2025-05-30 02:00:00,3701071,4258340
2025-05-25 02:00:00,2025-05-25 03:00:00,3920091,3792759,2025-05-27 02:00:00,2025-05-27 03:00:00,3958889,4577918,2025-05-26 02:00:00,2025-05-26 03:00:00,1059823,866838,2025-05-28 02:00:00,2025-05-28 03:00:00,6187930,5763968,2025-05-29 02:00:00,2025-05-29 03:00:00,106465,65068,2025-06-18 02:00:00,2025-06-18 03:00:00,54174,16674,2025-06-01 02:00:00,2025-06-01 03:00:00,188529.0,762333.0,2025-06-04 02:00:00,2025-06-04 03:00:00,2303698,2140267,2025-06-05 02:00:00,2025-06-05 03:00:00,1999673,1412579,2025-06-06 02:00:00,2025-06-06 03:00:00,2822435,3967053,2025-06-07 02:00:00,2025-06-07 03:00:00,918439,1041162,2025-06-10 02:00:00,2025-06-10 03:00:00,424596.0,1484823.0,2025-06-13 02:00:00,2025-06-13 03:00:00,1369066,833223,2025-05-24 02:00:00,2025-05-24 03:00:00,709713,620692,2025-05-30 02:00:00,2025-05-30 03:00:00,3301721,3728110
2025-05-25 03:00:00,2025-05-25 04:00:00,4036304,3935895,2025-05-27 03:00:00,2025-05-27 04:00:00,4309991,4978053,2025-05-26 03:00:00,2025-05-26 04:00:00,1178251,1193115,2025-05-28 03:00:00,2025-05-28 04:00:00,6092620,5734242,2025-05-29 03:00:00,2025-05-29 04:00:00,194381,37980,2025-06-18 03:00:00,2025-06-18 04:00:00,72268,6343,2025-06-01 03:00:00,2025-06-01 04:00:00,284304.0,1045963.0,2025-06-04 03:00:00,2025-06-04 04:00:00,2337658,2099777,2025-06-05 03:00:00,2025-06-05 04:00:00,2159150,1672957,2025-06-06 03:00:00,2025-06-06 04:00:00,2721949,3933372,2025-06-07 03:00:00,2025-06-07 04:00:00,990911,1064773,2025-06-10 03:00:00,2025-06-10 04:00:00,619640.0,1954201.0,2025-06-13 03:00:00,2025-06-13 04:00:00,1189280,748918,2025-05-24 03:00:00,2025-05-24 04:00:00,717290,871340,2025-05-30 03:00:00,2025-05-30 04:00:00,2865838,3106616
2025-05-25 04:00:00,2025-05-25 05:00:00,4098178,3887838,2025-05-27 04:00:00,2025-05-27 05:00:00,4622778,5402782,2025-05-26 04:00:00,2025-05-26 05:00:00,1317132,1355495,2025-05-28 04:00:00,2025-05-28 05:00:00,5887341,5463536,2025-05-29 04:00:00,2025-05-29 05:00:00,344291,15563,2025-06-18 04:00:00,2025-06-18 05:00:00,92159,19518,2025-06-01 04:00:00,2025-06-01 05:00:00,436729.0,1133135.0,2025-06-04 04:00:00,2025-06-04 05:00:00,2374674,1909734,2025-06-05 04:00:00,2025-06-05 05:00:00,2264464,1808957,2025-06-06 04:00:00,2025-06-06 05:00:00,2633155,3871409,2025-06-07 04:00:00,2025-06-07 05:00:00,1057947,972833,2025-06-10 04:00:00,2025-06-10 05:00:00,841837.0,2317872.0,2025-06-13 04:00:00,2025-06-13 05:00:00,1031294,700334,2025-05-24 04:00:00,2025-05-24 05:00:00,717999,1140265,2025-05-30 04:00:00,2025-05-30 05:00:00,2434433,2456508
2025-05-25 05:00:00,2025-05-25 06:00:00,4203339,4023529,2025-05-27 05:00:00,2025-05-27 06:00:00,4924201,5726192,2025-05-26 05:00:00,2025-05-26 06:00:00,1494878,1331140,2025-05-28 05:00:00,2025-05-28 06:00:00,5667695,5283296,2025-05-29 05:00:00,2025-05-29 06:00:00,591231,21729,2025-06-18 05:00:00,2025-06-18 06:00:00,111930,28162,2025-06-01 05:00:00,2025-06-01 06:00:00,597261.0,1230480.0,2025-06-04 05:00:00,2025-06-04 06:00:00,2433049,1995201,2025-06-05 05:00:00,2025-06-05 06:00:00,2404548,1799388,2025-06-06 05:00:00,2025-06-06 06:00:00,2574291,4036256,2025-06-07 05:00:00,2025-06-07 06:00:00,1145067,1042203,2025-06-10 05:00:00,2025-06-10 06:00:00,1050926.0,2739749.0,2025-06-13 05:00:00,2025-06-13 06:00:00,877182,547290,2025-05-24 05:00:00,2025-05-24 06:00:00,757125,1366479,2025-05-30 05:00:00,2025-05-30 06:00:00,2083659,2175894
