start_datetime,end_datetime,Solar_Forecast,Solar_actual,start_datetime,end_datetime,Solar_Forecast,Solar_actual,start_datetime,end_datetime,Solar_Forecast,Solar_actual,start_datetime,end_datetime,Solar_Forecast,Solar_actual,start_datetime,end_datetime,Solar_Forecast,Solar_actual,start_datetime,end_datetime,Solar_Forecast,Solar_actual,start_datetime,end_datetime,Solar_Forecast,Solar_actual,start_datetime,end_datetime,Solar_Forecast,Solar_actual,start_datetime,end_datetime,Solar_Forecast,Solar_actual,start_datetime,end_datetime,Solar_Forecast,Solar_actual,start_datetime,end_datetime,Solar_Forecast,Solar_actual,start_datetime,end_datetime,Solar_Forecast,Solar_actual,start_datetime,end_datetime,Solar_Forecast,Solar_actual,start_datetime,end_datetime,Solar_Forecast,Solar_actual,start_datetime,end_datetime,Solar_Forecast,Solar_actual,start_datetime,end_datetime,Solar_Forecast,Solar_actual
2025-05-27 19:00:00,2025-05-27 20:00:00,1218890,728946,2025-05-28 19:00:00,2025-05-28 20:00:00,4599018,5654866,2025-05-29 19:00:00,2025-05-29 20:00:00,5127273,2921748,2025-05-30 19:00:00,2025-05-30 20:00:00,3664481,5235661,2025-05-31 19:00:00,2025-05-31 20:00:00,5035769,4258097,2025-06-20 19:00:00,2025-06-20 20:00:00,6219809,5259212,2025-06-02 19:00:00,2025-06-02 20:00:00,5902786,6264326,2025-06-03 19:00:00,2025-06-03 20:00:00,3386125,3241707,2025-06-06 19:00:00,2025-06-06 20:00:00,2607553,3202097,2025-06-07 19:00:00,2025-06-07 20:00:00,3759872,3989724,2025-06-08 19:00:00,2025-06-08 20:00:00,5010816,5044448,2025-06-09 19:00:00,2025-06-09 20:00:00,3159600,4776641,2025-06-12 19:00:00,2025-06-12 20:00:00,6039405.0,6230195.0,2025-06-15 19:00:00,2025-06-15 20:00:00,4954752,6352125,2025-05-26 19:00:00,2025-05-26 20:00:00,4829512,4405068,2025-06-01 19:00:00,2025-06-01 20:00:00,5294897,4846697
2025-05-27 20:00:00,2025-05-27 21:00:00,538109,423921,2025-05-28 20:00:00,2025-05-28 21:00:00,1752469,2468741,2025-05-29 20:00:00,2025-05-29 21:00:00,2153973,1525158,2025-05-30 20:00:00,2025-05-30 21:00:00,1450085,2278034,2025-05-31 20:00:00,2025-05-31 21:00:00,1954911,1715067,2025-06-20 20:00:00,2025-06-20 21:00:00,2921566,2558293,2025-06-02 20:00:00,2025-06-02 21:00:00,2516016,2857956,2025-06-03 20:00:00,2025-06-03 21:00:00,1354317,1283912,2025-06-06 20:00:00,2025-06-06 21:00:00,1359325,1685274,2025-06-07 20:00:00,2025-06-07 21:00:00,1556573,1462398,2025-06-08 20:00:00,2025-06-08 21:00:00,2357809,2160422,2025-06-09 20:00:00,2025-06-09 21:00:00,1329615,1904003,2025-06-12 20:00:00,2025-06-12 21:00:00,2602072.0,2832899.0,2025-06-15 20:00:00,2025-06-15 21:00:00,2377561,3061858,2025-05-26 20:00:00,2025-05-26 21:00:00,1897427,1168358,2025-06-01 20:00:00,2025-06-01 21:00:00,2211343,1993971
2025-05-27 21:00:00,2025-05-27 22:00:00,70401,107605,2025-05-28 21:00:00,2025-05-28 22:00:00,187741,397709,2025-05-29 21:00:00,2025-05-29 22:00:00,277564,362097,2025-05-30 21:00:00,2025-05-30 22:00:00,175047,406670,2025-05-31 21:00:00,2025-05-31 22:00:00,234640,226590,2025-06-20 21:00:00,2025-06-20 22:00:00,589165,631713,2025-06-02 21:00:00,2025-06-02 22:00:00,370933,542290,2025-06-03 21:00:00,2025-06-03 22:00:00,182312,249939,2025-06-06 21:00:00,2025-06-06 22:00:00,264433,445440,2025-06-07 21:00:00,2025-06-07 22:00:00,237335,258112,2025-06-08 21:00:00,2025-06-08 22:00:00,430581,459466,2025-06-09 21:00:00,2025-06-09 22:00:00,209741,413355,2025-06-12 21:00:00,2025-06-12 22:00:00,445882.0,616506.0,2025-06-15 21:00:00,2025-06-15 22:00:00,474529,686098,2025-05-26 21:00:00,2025-05-26 22:00:00,195984,148924,2025-06-01 21:00:00,2025-06-01 22:00:00,300740,568090
2025-05-27 22:00:00,2025-05-27 23:00:00,0,0,2025-05-28 22:00:00,2025-05-28 23:00:00,0,0,2025-05-29 22:00:00,2025-05-29 23:00:00,0,0,2025-05-30 22:00:00,2025-05-30 23:00:00,0,0,2025-05-31 22:00:00,2025-05-31 23:00:00,0,0,2025-06-20 22:00:00,2025-06-20 23:00:00,10777,8728,2025-06-02 22:00:00,2025-06-02 23:00:00,0,0,2025-06-03 22:00:00,2025-06-03 23:00:00,0,0,2025-06-06 22:00:00,2025-06-06 23:00:00,0,0,2025-06-07 22:00:00,2025-06-07 23:00:00,0,0,2025-06-08 22:00:00,2025-06-08 23:00:00,0,0,2025-06-09 22:00:00,2025-06-09 23:00:00,0,0,2025-06-12 22:00:00,2025-06-12 23:00:00,0.0,0.0,2025-06-15 22:00:00,2025-06-15 23:00:00,7709,2930,2025-05-26 22:00:00,2025-05-26 23:00:00,0,0,2025-06-01 22:00:00,2025-06-01 23:00:00,0,0
2025-05-27 23:00:00,2025-05-28 00:00:00,0,0,2025-05-28 23:00:00,2025-05-29 00:00:00,0,0,2025-05-29 23:00:00,2025-05-30 00:00:00,0,0,2025-05-30 23:00:00,2025-05-31 00:00:00,0,0,2025-05-31 23:00:00,2025-06-01 00:00:00,0,0,2025-06-20 23:00:00,2025-06-21 00:00:00,0,0,2025-06-02 23:00:00,2025-06-03 00:00:00,0,0,2025-06-03 23:00:00,2025-06-04 00:00:00,0,0,2025-06-06 23:00:00,2025-06-07 00:00:00,0,0,2025-06-07 23:00:00,2025-06-08 00:00:00,0,0,2025-06-08 23:00:00,2025-06-09 00:00:00,0,0,2025-06-09 23:00:00,2025-06-10 00:00:00,0,0,2025-06-12 23:00:00,2025-06-13 00:00:00,0.0,0.0,2025-06-15 23:00:00,2025-06-16 00:00:00,0,0,2025-05-26 23:00:00,2025-05-27 00:00:00,0,0,2025-06-01 23:00:00,2025-06-02 00:00:00,0,0
2025-05-28 00:00:00,2025-05-28 01:00:00,0,0,2025-05-29 00:00:00,2025-05-29 01:00:00,0,0,2025-05-30 00:00:00,2025-05-30 01:00:00,0,0,2025-05-31 00:00:00,2025-05-31 01:00:00,0,0,2025-06-01 00:00:00,2025-06-01 01:00:00,0,0,2025-06-21 00:00:00,2025-06-21 01:00:00,0,0,2025-06-03 00:00:00,2025-06-03 01:00:00,0,0,2025-06-04 00:00:00,2025-06-04 01:00:00,0,0,2025-06-07 00:00:00,2025-06-07 01:00:00,0,0,2025-06-08 00:00:00,2025-06-08 01:00:00,0,0,2025-06-09 00:00:00,2025-06-09 01:00:00,0,0,2025-06-10 00:00:00,2025-06-10 01:00:00,0,0,2025-06-13 00:00:00,2025-06-13 01:00:00,0.0,0.0,2025-06-16 00:00:00,2025-06-16 01:00:00,0,0,2025-05-27 00:00:00,2025-05-27 01:00:00,0,0,2025-06-02 00:00:00,2025-06-02 01:00:00,0,0
2025-05-28 01:00:00,2025-05-28 02:00:00,0,0,2025-05-29 01:00:00,2025-05-29 02:00:00,0,0,2025-05-30 01:00:00,2025-05-30 02:00:00,0,0,2025-05-31 01:00:00,2025-05-31 02:00:00,0,0,2025-06-01 01:00:00,2025-06-01 02:00:00,0,0,2025-06-21 01:00:00,2025-06-21 02:00:00,0,0,2025-06-03 01:00:00,2025-06-03 02:00:00,0,0,2025-06-04 01:00:00,2025-06-04 02:00:00,0,0,2025-06-07 01:00:00,2025-06-07 02:00:00,0,0,2025-06-08 01:00:00,2025-06-08 02:00:00,0,0,2025-06-09 01:00:00,2025-06-09 02:00:00,0,0,2025-06-10 01:00:00,2025-06-10 02:00:00,0,0,2025-06-13 01:00:00,2025-06-13 02:00:00,0.0,0.0,2025-06-16 01:00:00,2025-06-16 02:00:00,0,0,2025-05-27 01:00:00,2025-05-27 02:00:00,0,0,2025-06-02 01:00:00,2025-06-02 02:00:00,0,0
2025-05-28 02:00:00,2025-05-28 03:00:00,0,0,2025-05-29 02:00:00,2025-05-29 03:00:00,0,0,2025-05-30 02:00:00,2025-05-30 03:00:00,0,0,2025-05-31 02:00:00,2025-05-31 03:00:00,0,0,2025-06-01 02:00:00,2025-06-01 03:00:00,0,0,2025-06-21 02:00:00,2025-06-21 03:00:00,0,0,2025-06-03 02:00:00,2025-06-03 03:00:00,0,0,2025-06-04 02:00:00,2025-06-04 03:00:00,0,0,2025-06-07 02:00:00,2025-06-07 03:00:00,0,0,2025-06-08 02:00:00,2025-06-08 03:00:00,0,0,2025-06-09 02:00:00,2025-06-09 03:00:00,0,0,2025-06-10 02:00:00,2025-06-10 03:00:00,0,0,2025-06-13 02:00:00,2025-06-13 03:00:00,0.0,0.0,2025-06-16 02:00:00,2025-06-16 03:00:00,0,0,2025-05-27 02:00:00,2025-05-27 03:00:00,0,0,2025-06-02 02:00:00,2025-06-02 03:00:00,0,0
2025-05-28 03:00:00,2025-05-28 04:00:00,0,0,2025-05-29 03:00:00,2025-05-29 04:00:00,0,0,2025-05-30 03:00:00,2025-05-30 04:00:00,0,0,2025-05-31 03:00:00,2025-05-31 04:00:00,0,0,2025-06-01 03:00:00,2025-06-01 04:00:00,0,0,2025-06-21 03:00:00,2025-06-21 04:00:00,0,0,2025-06-03 03:00:00,2025-06-03 04:00:00,0,0,2025-06-04 03:00:00,2025-06-04 04:00:00,0,0,2025-06-07 03:00:00,2025-06-07 04:00:00,0,0,2025-06-08 03:00:00,2025-06-08 04:00:00,0,0,2025-06-09 03:00:00,2025-06-09 04:00:00,0,0,2025-06-10 03:00:00,2025-06-10 04:00:00,0,0,2025-06-13 03:00:00,2025-06-13 04:00:00,0.0,0.0,2025-06-16 03:00:00,2025-06-16 04:00:00,0,0,2025-05-27 03:00:00,2025-05-27 04:00:00,0,0,2025-06-02 03:00:00,2025-06-02 04:00:00,0,0
2025-05-28 04:00:00,2025-05-28 05:00:00,0,0,2025-05-29 04:00:00,2025-05-29 05:00:00,0,0,2025-05-30 04:00:00,2025-05-30 05:00:00,0,0,2025-05-31 04:00:00,2025-05-31 05:00:00,0,0,2025-06-01 04:00:00,2025-06-01 05:00:00,0,0,2025-06-21 04:00:00,2025-06-21 05:00:00,0,0,2025-06-03 04:00:00,2025-06-03 05:00:00,0,0,2025-06-04 04:00:00,2025-06-04 05:00:00,0,0,2025-06-07 04:00:00,2025-06-07 05:00:00,0,0,2025-06-08 04:00:00,2025-06-08 05:00:00,0,0,2025-06-09 04:00:00,2025-06-09 05:00:00,0,0,2025-06-10 04:00:00,2025-06-10 05:00:00,0,0,2025-06-13 04:00:00,2025-06-13 05:00:00,0.0,0.0,2025-06-16 04:00:00,2025-06-16 05:00:00,0,0,2025-05-27 04:00:00,2025-05-27 05:00:00,0,0,2025-06-02 04:00:00,2025-06-02 05:00:00,0,0
2025-05-28 05:00:00,2025-05-28 06:00:00,24795,7211,2025-05-29 05:00:00,2025-05-29 06:00:00,28137,40420,2025-05-30 05:00:00,2025-05-30 06:00:00,36627,29867,2025-05-31 05:00:00,2025-05-31 06:00:00,34269,49160,2025-06-01 05:00:00,2025-06-01 06:00:00,28557,18270,2025-06-21 05:00:00,2025-06-21 06:00:00,64039,62052,2025-06-03 05:00:00,2025-06-03 06:00:00,29501,57098,2025-06-04 05:00:00,2025-06-04 06:00:00,35113,18650,2025-06-07 05:00:00,2025-06-07 06:00:00,36715,19008,2025-06-08 05:00:00,2025-06-08 06:00:00,38179,14855,2025-06-09 05:00:00,2025-06-09 06:00:00,45167,26168,2025-06-10 05:00:00,2025-06-10 06:00:00,50797,16898,2025-06-13 05:00:00,2025-06-13 06:00:00,65784.0,53108.0,2025-06-16 05:00:00,2025-06-16 06:00:00,57606,64071,2025-05-27 05:00:00,2025-05-27 06:00:00,14823,7910,2025-06-02 05:00:00,2025-06-02 06:00:00,46510,24442
2025-05-28 06:00:00,2025-05-28 07:00:00,695676,234701,2025-05-29 06:00:00,2025-05-29 07:00:00,788964,563121,2025-05-30 06:00:00,2025-05-30 07:00:00,904425,730985,2025-05-31 06:00:00,2025-05-31 07:00:00,841890,806897,2025-06-01 06:00:00,2025-06-01 07:00:00,641411,756228,2025-06-21 06:00:00,2025-06-21 07:00:00,1056855,1140029,2025-06-03 06:00:00,2025-06-03 07:00:00,853790,1143847,2025-06-04 06:00:00,2025-06-04 07:00:00,960948,430210,2025-06-07 06:00:00,2025-06-07 07:00:00,622253,413924,2025-06-08 06:00:00,2025-06-08 07:00:00,746294,326169,2025-06-09 06:00:00,2025-06-09 07:00:00,1073373,724977,2025-06-10 06:00:00,2025-06-10 07:00:00,837530,354307,2025-06-13 06:00:00,2025-06-13 07:00:00,1058675.0,969659.0,2025-06-16 06:00:00,2025-06-16 07:00:00,969634,1068302,2025-05-27 06:00:00,2025-05-27 07:00:00,509875,263789,2025-06-02 06:00:00,2025-06-02 07:00:00,1056244,648728
2025-05-28 07:00:00,2025-05-28 08:00:00,2731636,1255033,2025-05-29 07:00:00,2025-05-29 08:00:00,3055230,1920101,2025-05-30 07:00:00,2025-05-30 08:00:00,3167492,2677644,2025-05-31 07:00:00,2025-05-31 08:00:00,3151500,2799298,2025-06-01 07:00:00,2025-06-01 08:00:00,2253182,2670292,2025-06-21 07:00:00,2025-06-21 08:00:00,3595138,3813980,2025-06-03 07:00:00,2025-06-03 08:00:00,3284139,3751875,2025-06-04 07:00:00,2025-06-04 08:00:00,3525185,1484563,2025-06-07 07:00:00,2025-06-07 08:00:00,1969211,1164692,2025-06-08 07:00:00,2025-06-08 08:00:00,2661255,1196212,2025-06-09 07:00:00,2025-06-09 08:00:00,3822076,2719404,2025-06-10 07:00:00,2025-06-10 08:00:00,2718556,1166026,2025-06-13 07:00:00,2025-06-13 08:00:00,3549266.0,3338454.0,2025-06-16 07:00:00,2025-06-16 08:00:00,3249761,3562910,2025-05-27 07:00:00,2025-05-27 08:00:00,2137630,1007882,2025-06-02 07:00:00,2025-06-02 08:00:00,3800039,2372084
2025-05-28 08:00:00,2025-05-28 09:00:00,5751300,2997707,2025-05-29 08:00:00,2025-05-29 09:00:00,6348766,2419802,2025-05-30 08:00:00,2025-05-30 09:00:00,5945008,5031172,2025-05-31 08:00:00,2025-05-31 09:00:00,6509464,6144003,2025-06-01 08:00:00,2025-06-01 09:00:00,4375483,5037747,2025-06-21 08:00:00,2025-06-21 09:00:00,7168453,7700687,2025-06-03 08:00:00,2025-06-03 09:00:00,6541484,7175987,2025-06-04 08:00:00,2025-06-04 09:00:00,6666988,3207200,2025-06-07 08:00:00,2025-06-07 09:00:00,3565605,2288468,2025-06-08 08:00:00,2025-06-08 09:00:00,5440075,2881300,2025-06-09 08:00:00,2025-06-09 09:00:00,7198645,5845187,2025-06-10 08:00:00,2025-06-10 09:00:00,5098014,2572298,2025-06-13 08:00:00,2025-06-13 09:00:00,7004844.0,7124651.0,2025-06-16 08:00:00,2025-06-16 09:00:00,6331653,7094470,2025-05-27 08:00:00,2025-05-27 09:00:00,4731547,1675541,2025-06-02 08:00:00,2025-06-02 09:00:00,7608554,5507224
2025-05-28 09:00:00,2025-05-28 10:00:00,9157497,4611802,2025-05-29 09:00:00,2025-05-29 10:00:00,9985330,3352944,2025-05-30 09:00:00,2025-05-30 10:00:00,8390911,7680618,2025-05-31 09:00:00,2025-05-31 10:00:00,10227036,10003433,2025-06-01 09:00:00,2025-06-01 10:00:00,6485635,7449837,2025-06-21 09:00:00,2025-06-21 10:00:00,11128395,11984350,2025-06-03 09:00:00,2025-06-03 10:00:00,9974624,9827698,2025-06-04 09:00:00,2025-06-04 10:00:00,9719322,5224214,2025-06-07 09:00:00,2025-06-07 10:00:00,4952244,3938779,2025-06-08 09:00:00,2025-06-08 10:00:00,8589667,4899557,2025-06-09 09:00:00,2025-06-09 10:00:00,10519612,9290516,2025-06-10 09:00:00,2025-06-10 10:00:00,7389002,3674726,2025-06-13 09:00:00,2025-06-13 10:00:00,10772841.0,11182035.0,2025-06-16 09:00:00,2025-06-16 10:00:00,9579009,10530384,2025-05-27 09:00:00,2025-05-27 10:00:00,7861418,2672594,2025-06-02 09:00:00,2025-06-02 10:00:00,11662937,8661493
2025-05-28 10:00:00,2025-05-28 11:00:00,12352622,6415851,2025-05-29 10:00:00,2025-05-29 11:00:00,13316770,5005671,2025-05-30 10:00:00,2025-05-30 11:00:00,9935665,9985972,2025-05-31 10:00:00,2025-05-31 11:00:00,13634072,13081305,2025-06-01 10:00:00,2025-06-01 11:00:00,8169406,9797801,2025-06-21 10:00:00,2025-06-21 11:00:00,14827060,15929419,2025-06-03 10:00:00,2025-06-03 11:00:00,11843865,13735814,2025-06-04 10:00:00,2025-06-04 11:00:00,12746600,7851061,2025-06-07 10:00:00,2025-06-07 11:00:00,5819536,5798437,2025-06-08 10:00:00,2025-06-08 11:00:00,11606088,6880627,2025-06-09 10:00:00,2025-06-09 11:00:00,13133248,12220487,2025-06-10 10:00:00,2025-06-10 11:00:00,9143855,4634362,2025-06-13 10:00:00,2025-06-13 11:00:00,14230230.0,14699573.0,2025-06-16 10:00:00,2025-06-16 11:00:00,12428994,12546350,2025-05-27 10:00:00,2025-05-27 11:00:00,11016761,4091604,2025-06-02 10:00:00,2025-06-02 11:00:00,15234118,12538438
2025-05-28 11:00:00,2025-05-28 12:00:00,14529823,9129856,2025-05-29 11:00:00,2025-05-29 12:00:00,16072695,6201848,2025-05-30 11:00:00,2025-05-30 12:00:00,10624109,13184323,2025-05-31 11:00:00,2025-05-31 12:00:00,16379287,14519176,2025-06-01 11:00:00,2025-06-01 12:00:00,9549265,10667705,2025-06-21 11:00:00,2025-06-21 12:00:00,17858178,19254789,2025-06-03 11:00:00,2025-06-03 12:00:00,11937721,15545806,2025-06-04 11:00:00,2025-06-04 12:00:00,15481457,8924056,2025-06-07 11:00:00,2025-06-07 12:00:00,6318087,8541772,2025-06-08 11:00:00,2025-06-08 12:00:00,14165489,9367026,2025-06-09 11:00:00,2025-06-09 12:00:00,15047816,14236425,2025-06-10 11:00:00,2025-06-10 12:00:00,10392605,4745232,2025-06-13 11:00:00,2025-06-13 12:00:00,17015459.0,17510872.0,2025-06-16 11:00:00,2025-06-16 12:00:00,14750096,14756648,2025-05-27 11:00:00,2025-05-27 12:00:00,13771031,6142708,2025-06-02 11:00:00,2025-06-02 12:00:00,18047776,14207671
2025-05-28 12:00:00,2025-05-28 13:00:00,14290116,10485640,2025-05-29 12:00:00,2025-05-29 13:00:00,18142744,6171269,2025-05-30 12:00:00,2025-05-30 13:00:00,10898103,15630228,2025-05-31 12:00:00,2025-05-31 13:00:00,18015272,15180430,2025-06-01 12:00:00,2025-06-01 13:00:00,11214574,12211782,2025-06-21 12:00:00,2025-06-21 13:00:00,19898367,21623339,2025-06-03 12:00:00,2025-06-03 13:00:00,10936926,16417262,2025-06-04 12:00:00,2025-06-04 13:00:00,17381450,10692201,2025-06-07 12:00:00,2025-06-07 13:00:00,7006086,9525977,2025-06-08 12:00:00,2025-06-08 13:00:00,15994964,11305515,2025-06-09 12:00:00,2025-06-09 13:00:00,16791625,13897096,2025-06-10 12:00:00,2025-06-10 13:00:00,11560294,5577917,2025-06-13 12:00:00,2025-06-13 13:00:00,18870715.0,19920936.0,2025-06-16 12:00:00,2025-06-16 13:00:00,16750241,16055613,2025-05-27 12:00:00,2025-05-27 13:00:00,15580073,8109028,2025-06-02 12:00:00,2025-06-02 13:00:00,20058463,15751166
2025-05-28 13:00:00,2025-05-28 14:00:00,13026457,12955122,2025-05-29 13:00:00,2025-05-29 14:00:00,19208928,6099722,2025-05-30 13:00:00,2025-05-30 14:00:00,10394994,17825037,2025-05-31 13:00:00,2025-05-31 14:00:00,18611359,16028820,2025-06-01 13:00:00,2025-06-01 14:00:00,12299113,12294465,2025-06-21 13:00:00,2025-06-21 14:00:00,20845559,22796088,2025-06-03 13:00:00,2025-06-03 14:00:00,10847032,17504731,2025-06-04 13:00:00,2025-06-04 14:00:00,18305402,11243361,2025-06-07 13:00:00,2025-06-07 14:00:00,7267265,9474283,2025-06-08 13:00:00,2025-06-08 14:00:00,16970643,11355681,2025-06-09 13:00:00,2025-06-09 14:00:00,17570467,14386406,2025-06-10 13:00:00,2025-06-10 14:00:00,12058826,5938282,2025-06-13 13:00:00,2025-06-13 14:00:00,19674929.0,20831520.0,2025-06-16 13:00:00,2025-06-16 14:00:00,17850092,15955268,2025-05-27 13:00:00,2025-05-27 14:00:00,16552632,11723935,2025-06-02 13:00:00,2025-06-02 14:00:00,20927050,15284395
2025-05-28 14:00:00,2025-05-28 15:00:00,10978362,12324914,2025-05-29 14:00:00,2025-05-29 15:00:00,19173618,6238853,2025-05-30 14:00:00,2025-05-30 15:00:00,9257505,17958658,2025-05-31 14:00:00,2025-05-31 15:00:00,18138665,17907531,2025-06-01 14:00:00,2025-06-01 15:00:00,12688495,12221453,2025-06-21 14:00:00,2025-06-21 15:00:00,20628430,22645424,2025-06-03 14:00:00,2025-06-03 15:00:00,10967290,17553252,2025-06-04 14:00:00,2025-06-04 15:00:00,18181368,12505670,2025-06-07 14:00:00,2025-06-07 15:00:00,7104518,11174901,2025-06-08 14:00:00,2025-06-08 15:00:00,16997306,12080558,2025-06-09 14:00:00,2025-06-09 15:00:00,17345332,13207879,2025-06-10 14:00:00,2025-06-10 15:00:00,11868651,7092226,2025-06-13 14:00:00,2025-06-13 15:00:00,19373880.0,21205664.0,2025-06-16 14:00:00,2025-06-16 15:00:00,17952109,18201485,2025-05-27 14:00:00,2025-05-27 15:00:00,16583789,12207188,2025-06-02 14:00:00,2025-06-02 15:00:00,20598220,15587752
2025-05-28 15:00:00,2025-05-28 16:00:00,8459742,13138333,2025-05-29 15:00:00,2025-05-29 16:00:00,18025877,7755318,2025-05-30 15:00:00,2025-05-30 16:00:00,7678181,16793629,2025-05-31 15:00:00,2025-05-31 16:00:00,16655863,17882787,2025-06-01 15:00:00,2025-06-01 16:00:00,12317778,11212899,2025-06-21 15:00:00,2025-06-21 16:00:00,19269057,21189820,2025-06-03 15:00:00,2025-06-03 16:00:00,10282861,15191851,2025-06-04 15:00:00,2025-06-04 16:00:00,17027765,14195722,2025-06-07 15:00:00,2025-06-07 16:00:00,6550128,11160814,2025-06-08 15:00:00,2025-06-08 16:00:00,16055256,11863194,2025-06-09 15:00:00,2025-06-09 16:00:00,16153422,13176501,2025-06-10 15:00:00,2025-06-10 16:00:00,11022210,8500204,2025-06-13 15:00:00,2025-06-13 16:00:00,18003290.0,19888326.0,2025-06-16 15:00:00,2025-06-16 16:00:00,17035687,18458782,2025-05-27 15:00:00,2025-05-27 16:00:00,15644505,10610663,2025-06-02 15:00:00,2025-06-02 16:00:00,19112158,16110032
2025-05-28 16:00:00,2025-05-28 17:00:00,5833218,11957351,2025-05-29 16:00:00,2025-05-29 17:00:00,15843861,7397296,2025-05-30 16:00:00,2025-05-30 17:00:00,5869214,13524251,2025-05-31 16:00:00,2025-05-31 17:00:00,14305262,16005587,2025-06-01 16:00:00,2025-06-01 17:00:00,11174238,11457697,2025-06-21 16:00:00,2025-06-21 17:00:00,16882716,18656185,2025-06-03 16:00:00,2025-06-03 17:00:00,9023198,11876124,2025-06-04 16:00:00,2025-06-04 17:00:00,14930516,12808293,2025-06-07 16:00:00,2025-06-07 17:00:00,5656717,9940484,2025-06-08 16:00:00,2025-06-08 17:00:00,14205417,10329080,2025-06-09 16:00:00,2025-06-09 17:00:00,14096237,12269360,2025-06-10 16:00:00,2025-06-10 17:00:00,9593940,9373250,2025-06-13 16:00:00,2025-06-13 17:00:00,15683428.0,16913131.0,2025-06-16 16:00:00,2025-06-16 17:00:00,15155754,17217167,2025-05-27 16:00:00,2025-05-27 17:00:00,13792648,5386370,2025-06-02 16:00:00,2025-06-02 17:00:00,16597414,15137405
2025-05-28 17:00:00,2025-05-28 18:00:00,3693918,11892462,2025-05-29 17:00:00,2025-05-29 18:00:00,12811103,5910673,2025-05-30 17:00:00,2025-05-30 18:00:00,4374555,11423311,2025-05-31 17:00:00,2025-05-31 18:00:00,11365211,12027818,2025-06-01 17:00:00,2025-06-01 18:00:00,9455230,9859267,2025-06-21 17:00:00,2025-06-21 18:00:00,13776481,15115274,2025-06-03 17:00:00,2025-06-03 18:00:00,7321956,8030444,2025-06-04 17:00:00,2025-06-04 18:00:00,12062195,9139552,2025-06-07 17:00:00,2025-06-07 18:00:00,4576084,9210242,2025-06-08 17:00:00,2025-06-08 18:00:00,11623570,8804785,2025-06-09 17:00:00,2025-06-09 18:00:00,11377086,10586632,2025-06-10 17:00:00,2025-06-10 18:00:00,7812954,9076813,2025-06-13 17:00:00,2025-06-13 18:00:00,12665600.0,14090197.0,2025-06-16 17:00:00,2025-06-16 18:00:00,12484168,14117290,2025-05-27 17:00:00,2025-05-27 18:00:00,11277961,1970942,2025-06-02 17:00:00,2025-06-02 18:00:00,13283019,13237152
2025-05-28 18:00:00,2025-05-28 19:00:00,2512360,8762683,2025-05-29 18:00:00,2025-05-29 19:00:00,9211606,5106774,2025-05-30 18:00:00,2025-05-30 19:00:00,3641233,8398970,2025-05-31 18:00:00,2025-05-31 19:00:00,8169391,8724002,2025-06-01 18:00:00,2025-06-01 19:00:00,7413777,8239840,2025-06-21 18:00:00,2025-06-21 19:00:00,10327228,11049935,2025-06-03 18:00:00,2025-06-03 19:00:00,5359851,5466981,2025-06-04 18:00:00,2025-06-04 19:00:00,8684442,6889544,2025-06-07 18:00:00,2025-06-07 19:00:00,3472966,6351727,2025-06-08 18:00:00,2025-06-08 19:00:00,8568119,7117048,2025-06-09 18:00:00,2025-06-09 19:00:00,8268020,8617628,2025-06-10 18:00:00,2025-06-10 19:00:00,5934855,7672912,2025-06-13 18:00:00,2025-06-13 19:00:00,9271185.0,10080313.0,2025-06-16 18:00:00,2025-06-16 19:00:00,9281272,10706242,2025-05-27 18:00:00,2025-05-27 19:00:00,8414272,1258579,2025-06-02 18:00:00,2025-06-02 19:00:00,9485808,9187961
2025-05-28 19:00:00,2025-05-28 20:00:00,1365578,5654866,2025-05-29 19:00:00,2025-05-29 20:00:00,5433790,2921748,2025-05-30 19:00:00,2025-05-30 20:00:00,2408205,5235661,2025-05-31 19:00:00,2025-05-31 20:00:00,4828057,4258097,2025-06-01 19:00:00,2025-06-01 20:00:00,4748552,4846697,2025-06-21 19:00:00,2025-06-21 20:00:00,6500510,6823418,2025-06-03 19:00:00,2025-06-03 20:00:00,3237176,3241707,2025-06-04 19:00:00,2025-06-04 20:00:00,5186716,3492856,2025-06-07 19:00:00,2025-06-07 20:00:00,2181753,3989724,2025-06-08 19:00:00,2025-06-08 20:00:00,5261854,5044448,2025-06-09 19:00:00,2025-06-09 20:00:00,5011406,4776641,2025-06-10 19:00:00,2025-06-10 20:00:00,3744212,5454509,2025-06-13 19:00:00,2025-06-13 20:00:00,5682605.0,6139171.0,2025-06-16 19:00:00,2025-06-16 20:00:00,5791114,6539378,2025-05-27 19:00:00,2025-05-27 20:00:00,5108648,728946,2025-06-02 19:00:00,2025-06-02 20:00:00,5601150,6264326
